knee_angle,head_angle,waist_length,y
158.2366029025955,111.4338097258512,-43.0,1
155.56692657535675,90.47309213592433,-77.0,1
155.13031202604125,89.58283257455409,-72.5,1
160.4048955039806,88.4069964354332,-77.0,1
167.48251668629607,89.46183292700667,-76.0,1
156.5570792850377,93.59901262018171,-75.5,1
159.17698811863005,84.93649640055112,-80.5,1
160.75869668928146,89.78831480133249,-66.0,1
156.75150028337146,94.63167295235944,-78.5,1
159.82148646566847,84.4651481128972,-74.5,1
154.48176517732543,87.8083655731417,-68.5,1
157.823302099694,92.79548242320868,-76.5,1
156.8454218915429,82.73287196377403,-78.0,1
154.94456984450986,86.11688846832075,-72.0,1
152.43314117090068,92.99454770232818,-78.5,1
155.04396266054792,86.85027801163302,-75.0,1
158.16495965495145,101.0605050235132,-47.5,1
158.16495965495145,101.0605050235132,-47.5,1
158.16495965495145,101.0605050235132,-47.5,1
158.16495965495145,101.0605050235132,-47.5,1
158.16495965495145,101.0605050235132,-47.5,1
158.16495965495145,101.0605050235132,-47.5,1
158.16495965495145,101.0605050235132,-47.5,1
158.16495965495145,101.0605050235132,-47.5,1
158.16495965495145,101.0605050235132,-47.5,1
158.16495965495145,101.0605050235132,-47.5,1
163.46099990121914,92.29497676616586,-54.0,1
163.46099990121914,92.29497676616586,-54.0,1
163.46099990121914,92.29497676616586,-54.0,1
163.46099990121914,92.29497676616586,-54.0,1
165.2887112562009,105.66738264903475,-52.5,1
159.08542471093554,101.26942736461632,-52.5,1
159.7567000715665,94.34684294161472,-55.0,1
161.61084657506936,84.48854184959256,-52.5,1
144.3878828184,88.45524188743134,-60.5,1
140.94916237629323,82.00864735180326,-66.0,1
143.55711253306643,84.86793349576655,-76.5,1
148.18400407288013,85.00504694433465,-72.5,1
144.70464266012823,84.9315383338957,-69.0,1
148.65663262384737,81.51329385425548,-73.0,1
148.88066958471072,83.18292217204056,-68.5,1
151.43391911325935,83.85684069578124,-70.0,1
146.16681674175715,89.47789874333183,-64.0,1
151.7260788671574,92.36608832750994,-71.5,1
164.66122716339063,108.91243952083414,-106.0,1
166.81659735388027,106.1433156779031,-105.0,1
156.44095512923465,100.99435250944639,-113.0,1
173.4498305630642,110.62893994881301,-101.5,1
134.44244616033697,118.11024519640593,-101.0,1
157.28449150345944,104.77721240225667,-103.0,1
158.83908924730488,111.57561158135118,-110.5,1
163.81255324044767,114.64782447053189,-110.0,1
162.7442543941245,102.9618201272025,-105.5,1
163.33273545443672,103.48321578404142,-116.5,1
151.55841494349423,109.38217190420906,-105.5,1
156.37868276833765,109.28273314029587,-112.0,1
161.84778415527612,100.44543086750818,-111.5,1
161.4078146157363,108.26094915974404,-111.5,1
159.03225294204108,107.70187353826665,-110.0,1
159.51908959741624,105.73902809111263,-103.5,1
170.08298221120742,108.68317154294512,-116.0,1
151.47667859268236,102.42175579673037,-107.0,1
154.93655703625143,114.90778828884116,-120.5,1
161.51318891163044,115.36916106260651,-109.5,1
155.40235624507085,103.78270771582157,-106.5,1
170.68381817187515,113.23592485643967,-115.5,1
152.40864668376244,98.69653796295671,-111.0,1
142.3287624132964,85.30430402149298,-80.0,1
137.02961212999412,76.58769947678616,-92.0,1
142.92176612422645,82.22724714640805,-73.0,1
153.65004224517602,83.62989562352526,-86.5,1
144.6149077707654,84.30931228815625,-73.5,1
138.1689035667479,82.37045287690863,-84.0,1
146.28555935947122,83.43278307464406,-77.0,1
138.8594826741042,88.80828345118026,-72.5,1
141.22392611914387,83.01077232174742,-85.0,1
151.20170465449746,95.84479496717726,-65.0,1
160.55797294499607,84.73873897285972,-51.0,1
160.55797294499607,84.73873897285972,-51.0,1
160.55797294499607,84.73873897285972,-51.0,1
160.55797294499607,84.73873897285972,-51.0,1
160.55797294499607,84.73873897285972,-51.0,1
160.55797294499607,84.73873897285972,-51.0,1
160.55797294499607,84.73873897285972,-51.0,1
160.55797294499607,84.73873897285972,-51.0,1
160.55797294499607,84.73873897285972,-51.0,1
160.55797294499607,84.73873897285972,-51.0,1
160.55797294499607,84.73873897285972,-51.0,1
163.28817239732612,83.60460849834031,-63.5,1
162.93155934493518,85.77236061987655,-52.5,1
166.62361720129655,87.0905132145581,-60.0,1
167.87550131886942,94.58980249104692,-52.5,1
167.54578712296257,89.86614621395492,-59.0,1
165.5998795150299,99.85193392657426,-52.5,1
165.6455077828406,87.94264765950955,-53.0,1
167.8626651292526,92.82858946006726,-58.5,1
161.68172475228582,85.81540632466469,-80.5,1
165.0301664016417,82.95417275804229,-84.0,1
153.33638966638557,108.5456075968845,-63.5,1
157.70844927826064,100.75464769423566,-71.5,1
162.49399434590993,85.35254463257604,-90.0,1
164.9533637767149,86.53976863009605,-77.5,1
158.94091355399252,103.39653963740082,-68.0,1
152.6601327541623,83.94159344497605,-76.5,1
160.2425287627853,85.60129464500446,-79.5,1
158.85234977867137,71.83797000490846,-89.5,1
158.52249244223498,88.62336470614343,-76.5,1
151.10920631119134,84.28062649096515,-147.0,1
148.9546328694896,83.53406790106047,-149.0,1
154.79360406024682,90.64575909359299,-144.0,1
155.80806998802015,94.09000918448486,-143.5,1
136.56606416751188,97.48062875727024,-140.5,1
147.7382551984608,91.82118565987034,-150.5,1
149.31939302602285,93.55263774604848,-152.5,1
137.28880797688834,100.72424460223462,-146.5,1
129.18751761688725,92.94792564808014,-155.5,1
141.79310589742778,90.63509683777015,-150.5,1
143.26655110599248,95.56947995976655,-136.0,1
141.93742294006313,95.5409463315417,-146.0,1
141.0392721395058,89.69336581504777,-152.5,1
139.83976063273886,93.05450331425048,-136.0,1
148.13691942457464,95.45302280796137,-149.5,1
136.00992030534564,99.01150635073812,-142.0,1
142.1639406937958,93.76456405774725,-132.5,1
140.74072472637087,110.74111376368636,-64.5,1
138.8494974921265,105.00330990663694,-67.5,1
146.8604750128968,100.73589418911179,-70.5,1
148.3924977537511,84.2490911987676,-62.5,1
157.5081706484304,81.56955824861461,-68.5,1
162.44361737453784,89.91361261550118,-67.5,1
160.96806288444094,86.46921948685744,-70.0,1
154.9375449342618,100.09159994360938,-72.5,1
151.80929462542292,108.00140472452102,-70.5,1
139.1732580041087,99.35926326596626,-75.0,1
129.5383868399236,104.08464526458792,-76.0,1
136.41790396999673,100.25040053618902,-65.0,1
147.77111571218134,86.41052676567233,-71.0,1
153.29179605748337,84.92564793778241,-56.5,1
149.96059007839557,86.95604171204747,-63.0,1
145.59720758446787,106.68426329326375,-65.0,1
153.95207689250898,87.40452790867182,-58.0,1
159.0104750096518,89.75981240059666,-66.0,1
157.47874787243612,95.50014182354735,-72.0,1
150.3237911985556,96.79120713123523,-71.5,1
148.04294560393546,101.53654395383765,-76.0,1
128.64760048009725,110.95311141342519,-76.0,1
137.29202994201157,104.37502731319911,-73.5,1
144.42430605658146,89.77077373834597,-66.5,1
150.45450739213535,82.90367457484587,-65.5,1
147.84073518888673,87.3919445631708,-68.0,1
154.35695739072858,85.88552880623558,-71.5,1
155.13322402700425,92.59617325226361,-94.0,1
158.5351286892912,83.4753961235766,-91.0,1
156.02338814841698,85.68397248013439,-71.5,1
159.84698419864773,89.40047982182332,-78.5,1
162.03320237626176,87.40709370038253,-82.5,1
150.7669915673659,93.35806724709963,-77.5,1
149.5225095351484,102.15020416819364,-78.5,1
155.0483289330643,90.45734718309356,-76.5,1
148.26153209565567,97.36760180302615,-80.5,1
141.97658955870622,101.67316946628259,-80.0,1
147.77170849031137,93.41793097675713,-84.0,1
160.83312840102684,90.28961394207293,-81.5,1
165.3524042034737,94.37546398946647,-72.5,1
165.14226176160895,93.35535611298164,-76.0,1
163.7824546660467,99.09782616968677,-67.0,1
158.82217951320496,100.79465834585098,-71.5,1
163.57259788427555,92.27487940724397,-68.0,1
160.12567547775325,97.66452896628765,-68.0,1
159.62598774015765,97.86325064091726,-75.5,1
174.51870340530263,98.01632655944215,-73.5,1
130.6103038874764,116.68714716686564,-61.5,1
141.2529955741893,94.52547126490498,-76.5,1
161.2628822984031,82.19411660198068,-86.0,1
144.38248376596837,87.03099038632489,-95.5,1
143.47687822446102,74.51687440646327,-83.0,1
153.37531898174043,90.82126423221222,-82.5,1
151.55915326871786,104.31244006167957,-77.5,1
137.42454946168417,85.41405702177575,-74.0,1
143.65587744665305,84.94696370496271,-85.0,1
141.6702302338787,77.81146855071826,-92.5,1
149.58881200906592,85.90389448226783,-76.5,1
139.53173455526817,102.60820253115845,-63.5,1
151.81209541632418,84.76574536903931,-127.0,1
157.53002144005782,87.60132610545745,-127.0,1
145.71858253676697,84.29893824148304,-135.5,1
133.41806634305223,88.47947205327867,-146.0,1
122.4018820999458,92.81292586294244,-144.5,1
139.3582217776413,93.39645422093449,-129.0,1
143.33260121923254,91.1876668125275,-145.0,1
111.11231522263611,95.63513994556524,-141.0,1
149.5282351313894,90.82012896636184,-126.0,1
149.36240917585187,87.08837519794449,-146.0,1
121.50256609834011,101.3099324740202,-135.5,1
145.25126889376963,91.79841301144047,-119.5,1
137.167859641782,90.96298809968812,-143.0,1
113.51247876898805,102.05828359481693,-136.5,1
146.83889873575242,105.86067045450163,-133.5,1
156.2150636446497,87.13615607856919,-63.5,1
155.34006470735696,82.6706691402716,-61.5,1
155.91429844005023,82.78980693549944,-67.5,1
155.93044487948734,78.84812035831958,-66.0,1
164.58513411058675,83.37141844581241,-69.0,1
161.59161778109325,88.30019282429441,-73.0,1
159.22976178403292,97.55498715055418,-62.5,1
146.019172167152,84.7415002947313,-63.5,1
155.26709432335934,82.36781219165931,-63.5,1
160.09662556681585,82.66471461082813,-57.0,1
158.3740267028128,80.4782560553141,-62.5,1
156.03729211197154,79.96989608533586,-66.5,1
150.37026175362254,80.11524202977242,-70.0,1
148.0772946270464,91.35003728079992,-72.0,1
147.0005637166942,84.13873892452416,-60.5,1
156.3032786449123,84.41852902005739,-64.5,1
158.86580561605234,87.02488513547306,-55.0,1
171.52308770362646,85.53540444313644,-51.5,1
159.84297551649695,84.95888412494207,-65.5,1
156.36457913137616,86.03867002002585,-63.0,1
151.31808652169423,89.25713252397018,-72.0,1
137.70484736341993,89.85484444444701,-62.5,1
153.2930107660121,92.60130778646773,-66.0,1
149.09287382212023,82.29412374913517,-71.0,1
153.05750006655484,88.59461905133844,-76.5,1
153.14655349392115,86.30116308587802,-74.5,1
151.95269043177103,89.06206543580551,-74.0,1
156.3481338427433,82.56780404638295,-63.0,1
154.1933076153026,90.59173685134019,-82.5,1
144.18232962956557,94.68081466832652,-67.5,1
159.64976163157505,85.49549480086111,-74.0,1
159.82632034933587,79.34871997102263,-83.5,1
159.44600743614998,98.9901714621356,-71.0,1
159.33453426178147,85.29351887779289,-80.5,1
158.26383187546298,91.43489506993984,-80.5,1
158.97563236142256,89.55098270728166,-64.5,1
161.23792545489275,88.61093213675015,-64.5,1
162.377014584028,95.44451105262507,-65.5,1
163.5909833204556,100.77443333300162,-54.0,1
159.05419075243375,97.30112987063139,-63.5,1
169.37921013710337,91.25089239844381,-67.5,1
159.00390243323847,95.58123978164922,-78.0,1
164.46978364022203,98.7073702715204,-68.5,1
129.15253950839264,110.21439333875499,-59.5,1
155.99805025174268,79.66606275786472,-98.5,1
152.30994971271048,95.31960536979223,-87.5,1
151.5334734447168,77.71461071861637,-94.5,1
159.17294571742576,87.66955061728365,-93.0,1
150.86435524844137,78.14175405951606,-94.5,1
158.12723031790978,82.61144419035512,-98.0,1
138.6694141323271,105.39769617810254,-73.0,1
156.7634778272042,78.84020879126682,-91.5,1
131.7754773934801,109.90374953730782,-56.0,1
147.4367297699502,87.12262186463015,-130.5,1
150.2272042055479,85.99980113059834,-132.0,1
148.51560613237922,83.33074301554318,-146.5,1
136.67618298577185,89.10569948808673,-140.0,1
139.78938053015963,93.42911494958284,-120.0,1
138.05869757409582,89.42180533921625,-120.5,1
147.4247727725269,87.7746229481796,-143.0,1
143.45349578108247,92.04417722043708,-120.5,1
125.2129751423262,109.27499409533127,-136.0,1
135.5987124976394,80.84387737353822,-63.5,1
149.61688141294172,85.30752774124082,-64.5,1
152.5246955013421,88.23263784697382,-59.5,1
149.61715577717553,79.4641024891305,-61.0,1
150.01729601002936,81.02749472613623,-58.0,1
148.53888260794795,85.93564018117105,-62.5,1
137.77033413461163,84.32920495016225,-61.0,1
137.32489618865105,82.54006157482532,-65.5,1
133.90093892309366,86.66614933846343,-63.5,1
163.51554681046431,82.0160600316235,-73.5,1
153.0919242483579,89.10359365785769,-90.0,1
159.1591240730793,91.50341465286625,-84.0,1
155.79843539296874,85.21996322053539,-78.5,1
157.97870647438916,87.10767938470183,-83.5,1
160.11015475059966,80.29476709428059,-83.0,1
151.14546818399137,81.66793274315599,-78.0,1
158.30816992394344,81.61197043873658,-79.0,1
152.8298938853857,91.0131637973215,-78.0,1
156.42677956889102,87.43541023372119,-73.5,1
155.66775544062347,82.57265218852008,-91.0,1
169.1174692915379,110.57181682954584,-76.0,1
162.64159935398916,128.78987819248022,-142.5,2
170.01664256817202,128.0753370976217,-52.0,2
170.07962691157903,128.09654188796912,-48.5,2
167.6714908098175,126.97049116018334,-52.0,2
165.86192764726076,136.7058619075211,-55.0,2
170.45758763200033,131.55496558910326,-58.0,2
172.29393594590135,137.5726112931601,-65.5,2
174.58469662671646,139.17895347377183,-65.0,2
167.54002979819128,137.50323105882225,-55.5,2
162.02396338275727,134.17290442292023,-53.5,2
164.94644058782242,129.99259744507046,-50.5,2
163.53245320699727,129.82347889649859,-50.5,2
163.17883650208913,134.31124024527463,-57.5,2
169.2586019060167,135.31499611399474,-59.0,2
169.2586019060167,135.31499611399474,-59.0,2
169.2586019060167,135.31499611399474,-59.0,2
169.2586019060167,135.31499611399474,-59.0,2
173.42023662854245,138.5141840230633,-63.5,2
173.42023662854245,138.5141840230633,-63.5,2
173.42023662854245,138.5141840230633,-63.5,2
177.6108994382251,137.6379537870387,-60.5,2
167.3773161659287,136.11013113909132,-62.5,2
163.14776504119087,138.0981681313268,-54.5,2
162.91927052152366,128.31659149254082,-50.5,2
162.92014256277986,129.60754039336885,-47.0,2
165.33353154251606,133.71445250599314,-57.0,2
171.5396595127047,134.36847764003892,-54.0,2
170.0539950575827,134.96952422921478,-61.0,2
172.72499504211072,139.0103036903739,-61.5,2
170.18440111724632,136.89341457905152,-63.0,2
163.57513089516777,136.32763216700965,-57.0,2
163.29673785599508,134.20677332177493,-52.0,2
160.1837366011396,131.05526485489946,-45.0,2
175.73981544979554,148.3657213659624,-69.0,2
173.67904004449966,147.52384021567767,-70.0,2
174.04167263133522,145.62286606002039,-70.0,2
158.45821566779733,146.075420825586,-85.5,2
158.45821566779733,146.075420825586,-85.5,2
158.45821566779733,146.075420825586,-85.5,2
158.45821566779733,146.075420825586,-85.5,2
155.63395150419217,131.62841311492215,-101.0,2
155.63395150419217,131.62841311492215,-101.0,2
155.63395150419217,131.62841311492215,-101.0,2
155.63395150419217,131.62841311492215,-101.0,2
153.3441223135173,126.69510717848338,-100.0,2
170.22479952531683,136.93246390720654,-94.5,2
170.22479952531683,136.93246390720654,-94.5,2
170.22479952531683,136.93246390720654,-94.5,2
170.22479952531683,136.93246390720654,-94.5,2
170.22479952531683,136.93246390720654,-94.5,2
175.82894052227954,150.18336886382832,-77.5,2
171.57751952849694,149.9657609693194,-77.5,2
158.741892918722,131.19683091838795,-92.5,2
157.40993406392877,133.81720502048157,-100.5,2
166.5156876149543,136.75410973656668,-98.5,2
169.67396996219907,153.8391787400112,-79.0,2
172.39644233028358,151.2142678027171,-79.0,2
146.93044012185416,132.30813051224533,-101.0,2
159.22774531795415,129.39787329727008,-96.0,2
173.96895833895266,132.98639324486766,-91.5,2
171.9708054850817,152.212610086428,-80.0,2
175.58446875005086,151.42624348116303,-80.5,2
152.7676404670869,127.30453206502823,-91.5,2
162.56550639317098,126.60444406611636,-98.0,2
167.1190098827129,148.71583850762332,-86.0,2
162.64159935398916,128.78987819248022,-142.5,2
162.64159935398916,128.78987819248022,-142.5,2
162.64159935398916,128.78987819248022,-142.5,2
162.64159935398916,128.78987819248022,-142.5,2
164.44671846684304,129.58205546439757,-146.0,2
161.10002427501743,133.05049800906457,-143.5,2
149.94249110153933,130.42114964689785,-142.0,2
148.9816500785281,133.18849188160274,-139.5,2
157.89205888297266,134.26384392942683,-138.5,2
157.068101651807,133.06655531311213,-131.5,2
164.53296944769662,135.98141504778314,-145.0,2
157.5426377302274,130.5352593810076,-142.0,2
145.66488227383417,131.53454358246177,-135.5,2
148.8840934732884,136.43879965443946,-139.5,2
157.1313999601293,139.81911593387449,-136.5,2
158.36878273331732,129.12386442423903,-120.5,2
157.1555673821301,133.43025910162365,-143.5,2
151.35682481826413,129.20199621792293,-136.0,2
142.97901509357015,137.2569952808171,-133.5,2
144.95994437341426,129.90051969462692,-149.0,2
156.7266098878221,131.40643381213482,-125.0,2
157.40291529697095,127.56535876302745,-123.0,2
158.23703348223418,136.09831914044568,-141.5,2
149.83658377316291,136.72179953410782,-140.0,2
144.16271206836697,131.12131375924483,-142.0,2
156.40826287888547,129.15989665407855,-148.5,2
160.61614473663158,136.19524985728512,-125.0,2
147.59405619173907,134.08188658127244,-134.0,2
148.39677031473232,136.5784865371755,-135.0,2
149.6288761064519,133.9379057539632,-134.0,2
148.06503352767922,131.26526941343622,-142.0,2
152.80664140600987,137.04288264121607,-115.0,2
154.250421824677,138.19669640830034,-120.0,2
154.250421824677,138.19669640830034,-120.0,2
154.250421824677,138.19669640830034,-120.0,2
154.250421824677,138.19669640830034,-120.0,2
154.250421824677,138.19669640830034,-120.0,2
150.9726129494044,139.291561147693,-121.5,2
140.75738641344972,142.5781369685258,-131.0,2
140.75738641344972,142.5781369685258,-131.0,2
140.75738641344972,142.5781369685258,-131.0,2
140.75738641344972,142.5781369685258,-131.0,2
127.1162707167401,141.7427357890902,-125.5,2
156.63930427229548,139.84277029246454,-127.0,2
156.63930427229548,139.84277029246454,-127.0,2
156.63930427229548,139.84277029246454,-127.0,2
156.63930427229548,139.84277029246454,-127.0,2
160.23678611048064,140.7770541158488,-116.0,2
161.48303992247568,140.43483191827713,-115.5,2
157.86069913192614,134.91901360766585,-127.0,2
138.0347778233926,141.46196733831198,-128.5,2
132.978635059644,141.74344949696956,-118.5,2
149.17281105505708,140.98640464846403,-130.5,2
157.87442950292188,139.3683746964609,-122.0,2
160.3866802129604,137.87145174896915,-115.0,2
155.37550356815348,139.29674811788877,-120.0,2
159.15925922770504,141.32816644361344,-128.5,2
127.93824786541936,140.8879524736157,-121.5,2
129.0323167192277,143.06798065890953,-119.0,2
154.47421405230622,138.59312776892253,-135.0,2
159.31609953174694,139.23484279262973,-117.5,2
162.33777976937438,139.06336599293303,-120.5,2
149.7463947399647,139.88478846557774,-128.5,2
140.75738641344972,142.5781369685258,-131.0,2
127.1162707167401,141.7427357890902,-125.5,2
177.8923501601236,133.57032410532233,-65.5,2
179.38204174889677,135.86635361096614,-64.0,2
177.86962944033874,131.61949548040724,-66.5,2
145.30484646876602,134.58522731612138,-66.5,2
91.92204869260678,133.22271346801583,-70.5,2
160.96941904082618,128.39498959940454,-62.0,2
174.50952340337582,124.69720989680498,-58.5,2
171.78710190854065,127.7668313887908,-65.0,2
173.5015548807655,132.88007165911858,-68.0,2
174.33645576930698,125.3000391987795,-76.5,2
165.79153366659617,126.43063047073916,-73.5,2
163.15238293754697,128.55893491704398,-76.5,2
164.43038531083272,126.60876193022112,-70.5,2
164.9168743501881,129.5253342357354,-61.0,2
166.13652288747215,130.47018325025726,-55.0,2
162.50767547488957,129.2701252230195,-65.0,2
170.13726415807727,128.76010083897665,-66.5,2
170.5968676257873,123.06971694732246,-74.5,2
164.11043198188253,127.13321079097842,-71.5,2
167.69323816649677,130.16924907007495,-80.5,2
162.99463546568475,126.70896652223503,-74.0,2
159.53880777770252,130.4071590080035,-67.0,2
162.291730971976,130.24346740775624,-62.0,2
161.61869003203523,127.42996589857158,-63.5,2
165.39884090569677,130.59395561859233,-69.0,2
163.4550030775777,123.238080853257,-71.5,2
159.8890607713369,127.78462177054534,-80.0,2
158.44852805292766,127.66695479057425,-75.0,2
158.59695096801218,124.74450563773814,-77.5,2
159.99106565476328,125.62129504869351,-68.0,2
160.06107045754104,123.45627846896397,-58.0,2
144.7256782596411,127.77310369641941,-66.0,2
179.26390628844229,143.1237836011124,-52.0,2
177.85330818926596,144.48782391843656,-48.5,2
166.02996888262157,148.1996139316794,-40.5,2
173.46954514510222,145.39339309791788,-51.0,2
168.00902263020043,141.89501324277893,-53.0,2
154.7927533964167,146.08773756036982,-43.0,2
163.1417399821122,143.3088991032218,-52.0,2
168.32643826650732,142.0235792273607,-56.5,2
172.1117309001015,139.40284204200685,-64.5,2
167.03865946549337,144.3508715777946,-65.0,2
151.2978226459701,143.58900370518938,-49.5,2
163.33271547794092,145.52749829910124,-51.0,2
173.51886617900877,143.65153719513881,-53.5,2
166.89908265237358,140.27385923510235,-64.0,2
164.5399465730933,145.36533972095995,-49.0,2
166.3520548707367,145.98744218946817,-48.0,2
175.4451757411462,138.02247127531413,-69.0,2
173.12933565965355,143.71297318273974,-53.0,2
166.12988147640252,143.1330566585523,-55.0,2
152.93807628576434,143.70908060538832,-55.0,2
146.49656301758577,144.91676090965362,-60.0,2
171.99103316951602,139.88523373996,-59.5,2
164.8808647190014,142.4218257560383,-57.0,2
164.31291307673857,147.43021297138756,-39.0,2
164.8678716571793,146.1800822194328,-42.5,2
178.43922221182686,138.67162651549646,-65.5,2
170.14399803712254,141.4113628124263,-51.0,2
151.51396646535278,143.91511493357694,-49.0,2
169.3097617235009,144.98028577014222,-54.0,2
170.39610214852556,142.63927998365483,-49.0,2
172.57477299940174,143.15910270729657,-49.0,2
164.4636279763597,144.34103812602785,-53.0,2
151.2978226459701,143.58900370518938,-49.5,2
163.33271547794092,145.52749829910124,-51.0,2
171.09208957215088,129.90576903297983,-83.0,2
171.09208957215088,129.90576903297983,-83.0,2
171.09208957215088,129.90576903297983,-83.0,2
166.00824532934436,131.44576076881404,-86.5,2
166.00824532934436,131.44576076881404,-86.5,2
169.39930455718454,132.25680462222303,-82.5,2
178.0748975236289,134.65504573880574,-69.5,2
178.16897637240527,132.31443976856366,-70.5,2
164.14108255352545,135.1821409769783,-75.0,2
166.00824532934436,131.44576076881404,-86.5,2
166.00824532934436,131.44576076881404,-86.5,2
164.06349681660825,122.81413469674824,-82.0,2
169.39930455718454,132.25680462222303,-82.5,2
158.0507463629238,134.28564098542844,-65.5,2
171.09208957215088,129.90576903297983,-83.0,2
158.3640140410441,126.71939623626204,-78.5,2
164.36596600839695,126.90754957103032,-77.0,2
169.07737339046628,136.7640906829951,-74.5,2
165.50258900550372,133.0626215863872,-76.5,2
154.60102595630897,128.00577339960068,-79.0,2
158.86813718717156,130.73129051840002,-81.5,2
161.40497025388112,137.51331651219485,-68.0,2
172.45952216119917,132.7406942852645,-77.5,2
159.38552263731748,128.63891611723412,-79.0,2
151.7320274548144,125.2759546328582,-82.0,2
154.8801779572923,132.05367771060855,-79.0,2
177.82566025102204,138.9322136315182,-74.0,2
177.01741194131696,143.5154623945063,-67.0,2
179.6580115985461,144.23822746274772,-67.0,2
168.58559500394142,148.73440268635767,-65.5,2
178.05404629251518,150.05777917631747,-66.5,2
175.13485355611186,148.3602304437776,-66.0,2
156.22161014095806,134.69303495792164,-78.5,2
162.3906511050742,118.85566121971651,-86.5,2
167.44543619130175,119.85549313082154,-85.5,2
167.44543619130175,119.85549313082154,-85.5,2
167.44543619130175,119.85549313082154,-85.5,2
167.44543619130175,119.85549313082154,-85.5,2
167.44543619130175,119.85549313082154,-85.5,2
166.14459911787517,135.66791600048393,-70.0,2
166.14459911787517,135.66791600048393,-70.0,2
166.14459911787517,135.66791600048393,-70.0,2
166.14459911787517,135.66791600048393,-70.0,2
164.05460409907715,142.28920678999972,-66.0,2
158.65058932398276,140.30630311306726,-66.0,2
158.65058932398276,140.30630311306726,-66.0,2
158.65058932398276,140.30630311306726,-66.0,2
158.65058932398276,140.30630311306726,-66.0,2
162.26920806180016,127.4310454348368,-80.0,2
168.5039389956928,121.37166961340502,-85.0,2
163.93871967004608,130.18153363453033,-72.5,2
161.4823733419481,133.94798565291842,-79.5,2
155.72555886556054,146.9885847783724,-51.0,2
162.28828970045512,136.44412553093582,-72.5,2
167.3482362613146,118.00478834352971,-87.0,2
165.75388282050596,126.99395185928273,-79.5,2
161.91566334306418,132.86629838938538,-76.5,2
159.33669709920105,151.56803363573871,-58.0,2
164.56802971976052,134.2729489203068,-74.0,2
165.67179339183724,123.97001459516812,-82.0,2
169.77826068705193,125.71187022547454,-83.0,2
163.93192945047107,138.54170149397882,-71.5,2
150.29380592169764,162.38618113496074,-45.0,2
174.8273956793683,147.83157048985933,-53.5,2
159.33669709920105,151.56803363573871,-58.0,2
146.04031923594718,140.6506020657731,-93.0,2
146.04031923594718,140.6506020657731,-93.0,2
146.04031923594718,140.6506020657731,-93.0,2
146.04031923594718,140.6506020657731,-93.0,2
146.04031923594718,140.6506020657731,-93.0,2
155.92061214311366,131.0455728474983,-78.5,2
147.52161691740494,134.86997106441893,-78.5,2
147.52161691740494,134.86997106441893,-78.5,2
147.52161691740494,134.86997106441893,-78.5,2
147.52161691740494,134.86997106441893,-78.5,2
147.52161691740494,134.86997106441893,-78.5,2
147.52161691740494,134.86997106441893,-78.5,2
147.52161691740494,134.86997106441893,-78.5,2
147.52161691740494,134.86997106441893,-78.5,2
147.52161691740494,134.86997106441893,-78.5,2
147.52161691740494,134.86997106441893,-78.5,2
147.52161691740494,134.86997106441893,-78.5,2
147.52161691740494,134.86997106441893,-78.5,2
147.52161691740494,134.86997106441893,-78.5,2
147.52161691740494,134.86997106441893,-78.5,2
147.65087279732822,132.27211206526783,-81.5,2
147.65087279732822,132.27211206526783,-81.5,2
147.65087279732822,132.27211206526783,-81.5,2
147.65087279732822,132.27211206526783,-81.5,2
147.65087279732822,132.27211206526783,-81.5,2
154.1968721608277,134.09721886642643,-108.0,2
159.2798924240394,133.84924232446392,-110.5,2
165.11373315098245,134.1009921263665,-117.5,2
167.81097656219134,132.3889260746474,-118.0,2
163.59416454295115,142.65789860776223,-119.0,2
158.33220916020372,139.09963746239924,-113.5,2
156.18534957795256,138.5907780788316,-109.5,2
163.88050318005355,142.31106948006106,-122.0,2
157.77818877461138,126.1937338582699,-114.0,2
154.06919353734813,126.2076457886691,-106.5,2
159.66308382168253,129.8449443571295,-114.5,2
162.83025228881948,132.31741430077378,-116.0,2
164.33088397283947,138.35252501967977,-118.5,2
161.51317633429167,138.9193944232613,-120.5,2
160.36134366703715,139.23580046299557,-108.5,2
168.1275057528999,137.0560308120213,-123.0,2
164.9049781078294,129.41575376750853,-110.5,2
158.0572996485366,125.14521088000103,-105.0,2
154.1484451435844,129.5860684919603,-111.0,2
162.39868866550728,132.3781700832906,-115.0,2
157.292984604734,137.04877999792285,-116.5,2
153.06163379245714,137.07585098923587,-120.0,2
153.809126256438,138.6924757363325,-117.0,2
156.9621495430716,137.27194850932193,-126.0,2
158.3500204534197,131.94063802044965,-110.0,2
160.9120719402266,133.26201058392607,-104.0,2
165.11998022053513,129.17365797044422,-119.0,2
165.11998022053513,129.17365797044422,-119.0,2
165.11998022053513,129.17365797044422,-119.0,2
164.69191956852328,137.08675336360187,-118.0,2
158.88757081073453,140.17915577255613,-108.0,2
159.6978610406049,139.07947528307488,-109.0,2
149.88634327875172,121.17150603450484,-101.0,2
152.07326553393705,121.46919617285407,-100.5,2
149.58225444513025,121.56590940712515,-95.5,2
155.86151543594218,121.94504600373254,-99.0,2
151.30401704919282,122.93461555212599,-100.0,2
149.91948966886986,116.9421529682802,-106.0,2
159.80092319292945,122.06662389510754,-105.0,2
155.45817339038578,120.16442652841442,-108.5,2
155.037138108185,123.33339349475173,-93.0,2
156.88359484192546,118.32202536873368,-89.5,2
